Район,Округ,Номер избирательного округа,Номер ТИК,Номер УИК,Количество избирателей,Примечание,Примечание
Петроградский,муниципальный округ округ Петровский,187.0,54,1648,0,,43233
Петроградский,муниципальный округ округ Петровский,187.0,54,1649,0,,43234
Петроградский,муниципальный округ округ Петровский,187.0,54,1650,0,,43235
Петроградский,муниципальный округ округ Петровский,187.0,54,1651,0,,43236
Петроградский,муниципальный округ округ Петровский,187.0,54,1652,0,,43237
Петроградский,муниципальный округ округ Петровский,187.0,54,1653,0,,43238
Петродворцовый,поселок Стрельна,1.0,8,1674,0,,42655
Петродворцовый,поселок Стрельна,1.0,8,1675,0,,42660
Петродворцовый,поселок Стрельна,2.0,8,1676,0,,42667
Петродворцовый,поселок Стрельна,3.0,8,1677,0,,42687
Петродворцовый,поселок Стрельна,3.0,8,1678,0,,42685
Петродворцовый,поселок Стрельна,4.0,8,1679,0,,42686
Петродворцовый,поселок Стрельна,5.0,8,1680,0,,42668
Петродворцовый,город Петергоф,1.0,8,1681,0,,42678
Петродворцовый,город Петергоф,1.0,8,1682,0,,42677
Петродворцовый,город Петергоф,1.0,8,1683,0,,42695
Петродворцовый,город Петергоф,1.0,8,1684,0,,42680
Петродворцовый,город Петергоф,1.0,8,1685,0,,42679
Петродворцовый,город Петергоф,1.0,8,1686,0,,42696
Петродворцовый,город Петергоф,2.0,8,1687,0,,42681
Петродворцовый,город Петергоф,2.0,8,1688,0,,42682
Петродворцовый,город Петергоф,2.0,8,1689,0,,42683
Петродворцовый,город Петергоф,2.0,8,1690,0,,42684
Петродворцовый,город Петергоф,2.0,8,1691,0,,42694
Петродворцовый,город Петергоф,3.0,8,1692,0,,42676
Петродворцовый,город Петергоф,3.0,8,1693,0,,42698
